query-id	corpus-id	score
qid266849	did99342	1
qid266872	did1364	1
qid266874	did24994	1
qid266875	did64072	1
qid266890	did19910	1
qid266895	did15245	1
qid266909	did10772	1
qid266910	did1244	1
qid266913	did47008	1
qid266924	did15540	1
qid266949	did99561	1
qid266950	did60225	1
qid266962	did99564	1
qid266978	did70992	1
qid266981	did28931	1
qid266993	did161	1
qid267025	did596	1
qid267053	did99584	1
qid267067	did99588	1
qid267082	did99590	1
qid267092	did6729	1
qid267117	did99601	1
qid267128	did99603	1
qid267134	did19656	1
qid267135	did1761	1
qid267142	did17397	1
qid267144	did99605	1
qid267155	did99607	1
qid267158	did13392	1
qid267162	did99609	1
qid267171	did29459	1
qid267184	did9682	1
qid267199	did6309	1
qid267208	did607	1
qid267215	did99618	1
qid267226	did7822	1
qid267227	did99621	1
qid267244	did1644	1
qid267253	did57636	1
qid267262	did84034	1
qid267270	did7785	1
qid267285	did15692	1
qid267291	did27453	1
qid267310	did18693	1
qid267355	did99645	1
qid267385	did15118	1
qid267404	did99656	1
qid267406	did26207	1
qid267409	did58781	1
qid267421	did34116	1
qid267441	did13105	1
qid267450	did6017	1
qid267456	did99665	1
qid267464	did76492	1
qid267496	did18564	1
qid267502	did63728	1
qid267504	did99673	1
qid267506	did5677	1
qid267513	did3043	1
qid267527	did99676	1
qid267550	did19477	1
qid267561	did22817	1
qid267569	did3028	1
qid267582	did95035	1
qid267586	did4453	1
qid267592	did47908	1
qid267603	did36907	1
qid267614	did57105	1
qid267624	did99691	1
qid267640	did99696	1
qid267642	did36024	1
qid267643	did4386	1
qid267646	did18596	1
qid267652	did25020	1
qid267671	did32919	1
qid267683	did3386	1
qid267691	did11335	1
qid267698	did11296	1
qid267701	did14522	1
qid267703	did63508	1
qid267719	did19731	1
qid267727	did7137	1
qid267761	did2985	1
qid267766	did13441	1
qid267784	did99722	1
qid267815	did17530	1
qid267824	did2123	1
qid267834	did1267	1
qid267835	did1088	1
qid267838	did99732	1
qid267859	did99739	1
qid267862	did71072	1
qid267863	did75404	1
qid267864	did43526	1
qid267866	did99742	1
qid267877	did82054	1
qid267881	did42993	1
qid267892	did24949	1
qid267894	did16013	1
qid267926	did4917	1
qid267932	did72006	1
qid267947	did26018	1
qid267957	did84967	1
qid267964	did99765	1
qid267982	did83020	1
qid267984	did25978	1
qid268001	did4202	1
qid268007	did60132	1
qid268019	did12683	1
qid268026	did47434	1
qid268031	did38440	1
qid268054	did4181	1
qid268059	did35132	1
qid268068	did5388	1
qid268074	did4386	1
qid268079	did23569	1
qid268080	did3607	1
qid268081	did11608	1
qid268090	did17575	1
qid268091	did27368	1
qid268097	did14141	1
qid268108	did99797	1
qid268117	did13218	1
qid268119	did16503	1
qid268123	did45380	1
qid268125	did99802	1
qid268140	did25287	1
qid268142	did234	1
qid268151	did1864	1
qid268157	did99810	1
qid268158	did7048	1
qid268172	did8287	1
qid268177	did9837	1
qid268179	did77074	1
qid268183	did6211	1
qid268188	did4478	1
qid268196	did2252	1
qid268201	did81631	1
qid268207	did99820	1
qid268221	did99822	1
qid268257	did99835	1
qid268259	did47119	1
qid268264	did56353	1
qid268274	did119	1
qid268313	did2124	1
qid268320	did38058	1
qid268321	did6096	1
qid268334	did10556	1
qid268337	did44794	1
qid268341	did95164	1
qid268343	did25294	1
qid268346	did5142	1
qid268347	did55619	1
qid268370	did3204	1
qid268371	did99858	1
qid268372	did99859	1
qid268373	did99860	1
qid268380	did99862	1
qid268388	did11737	1
qid268393	did55735	1
qid268398	did31022	1
qid268401	did56652	1
qid268402	did9936	1
qid268425	did5508	1
qid268434	did18857	1
qid268442	did99878	1
qid268451	did72801	1
qid268511	did54324	1
qid268538	did99902	1
qid268539	did55439	1
qid268541	did12684	1
qid268565	did42945	1
qid268572	did99905	1
qid268587	did42508	1
qid268596	did15230	1
qid268616	did11346	1
qid268617	did42901	1
qid268619	did2348	1
qid268635	did3126	1
qid268664	did52145	1
qid268669	did99932	1
qid268681	did1742	1
qid268692	did38316	1
qid268703	did57022	1
qid268736	did3136	1
qid268760	did20027	1
qid268778	did71771	1
qid268779	did99963	1
qid268784	did8177	1
qid268786	did10440	1
qid268788	did11068	1
qid268797	did99965	1
qid268802	did225	1
qid268817	did99969	1
qid268818	did41597	1
qid268834	did39578	1
qid268837	did6790	1
qid268840	did983	1
qid268886	did74530	1
qid268895	did99984	1
qid268923	did99988	1
qid268926	did79259	1
qid268942	did69181	1
qid268948	did21585	1
qid268951	did18061	1
qid268953	did23701	1
qid268960	did69559	1
qid268966	did53972	1
qid268983	did8322	1
qid268985	did2331	1
qid268988	did13451	1
qid268997	did30992	1
qid269010	did4352	1
qid269015	did100001	1
qid269047	did100008	1
qid269051	did100009	1
qid269062	did13237	1
qid269068	did2965	1
qid269083	did34701	1
qid269107	did8791	1
qid269108	did27609	1
qid269116	did4526	1
qid269129	did87842	1
qid269166	did79058	1
qid269168	did49195	1
qid269169	did33180	1
qid269177	did100036	1
qid269178	did46489	1
qid269180	did4142	1
qid269184	did13017	1
qid269197	did100042	1
qid269218	did100046	1
qid269220	did8399	1
qid269289	did7597	1
qid269290	did25696	1
qid269323	did49497	1
qid269341	did67893	1
qid269343	did608	1
qid269352	did100074	1
qid269386	did31358	1
qid269389	did100085	1
qid269405	did3400	1
qid269406	did33192	1
qid269411	did1709	1
qid269432	did11003	1
qid269438	did17689	1
qid269439	did18319	1
qid269440	did46602	1
qid269441	did100101	1
qid269449	did34794	1
qid269465	did51025	1
qid269471	did100105	1
qid269474	did202	1
qid269517	did38297	1
qid269520	did22076	1
qid269521	did3687	1
qid269524	did100111	1
qid269544	did1370	1
qid269554	did38544	1
qid269560	did100122	1
qid269561	did12993	1
qid269564	did32504	1
qid269614	did54801	1
qid269616	did8799	1
qid269617	did100138	1
qid269618	did2932	1
qid269627	did2665	1
qid269648	did1541	1
qid269670	did26406	1
qid269679	did34117	1
qid269685	did100151	1
qid269687	did13452	1
qid269707	did100157	1
qid269721	did59854	1
qid269728	did31309	1
qid269744	did89906	1
qid269756	did29879	1
qid269759	did100166	1
qid269761	did51806	1
qid269764	did51208	1
qid269794	did100174	1
qid269809	did36361	1
qid269839	did44024	1
qid269882	did2842	1
qid269894	did22030	1
qid269924	did110	1
qid269929	did9550	1
qid269931	did100198	1
qid269939	did257	1
qid269946	did41277	1
qid269947	did48107	1
qid269960	did33144	1
qid269965	did6032	1
qid269981	did96217	1
qid269987	did18982	1
qid270007	did3480	1
qid270025	did13459	1
qid270033	did1830	1
qid270037	did100224	1
qid270055	did3696	1
qid270056	did32402	1
qid270063	did100227	1
qid270064	did100228	1
qid270065	did28606	1
qid270081	did6579	1
qid270088	did100236	1
qid270096	did56059	1
qid270098	did15377	1
qid270101	did2607	1
qid270113	did11112	1
qid270122	did100240	1
qid270123	did12188	1
qid270125	did40820	1
qid270131	did19685	1
qid270132	did310	1
qid270156	did9841	1
qid270161	did2155	1
qid270190	did10737	1
qid270203	did100252	1
qid270252	did83559	1
qid270271	did100267	1
qid270299	did11899	1
qid270314	did83983	1
qid270318	did17879	1
qid270322	did100278	1
qid270325	did2286	1
qid270328	did100280	1
qid270345	did14405	1
qid270347	did1352	1
qid270351	did25776	1
qid270442	did34016	1
qid270446	did8925	1
qid270451	did8147	1
qid270472	did30105	1
qid270484	did27253	1
qid270491	did77453	1
qid270501	did20102	1
qid270519	did11807	1
qid270525	did12835	1
qid270526	did21611	1
qid270541	did100326	1
qid270542	did83823	1
qid270561	did7888	1
qid270567	did100331	1
qid270582	did100339	1
qid270586	did100341	1
qid270593	did59355	1
qid270594	did16461	1
qid270595	did22138	1
qid270618	did13324	1
qid270637	did100356	1
qid270647	did56047	1
qid270654	did81673	1
qid270668	did702	1
qid270695	did100373	1
qid270725	did5869	1
qid270726	did3040	1
qid270730	did18166	1
qid270739	did21082	1
qid270743	did100380	1
qid270745	did46084	1
qid270749	did35451	1
qid270762	did28012	1
qid270772	did100387	1
qid270776	did100388	1
qid270807	did45911	1
qid270814	did787	1
qid270824	did100393	1
qid270862	did100400	1
qid270886	did39011	1
qid270890	did19003	1
qid270900	did100408	1
qid270915	did9154	1
qid270917	did34623	1
qid270931	did1176	1
qid270945	did2510	1
qid270951	did14921	1
qid270957	did98908	1
qid270960	did15230	1
qid270979	did3122	1
qid270997	did13120	1
qid271051	did10734	1
qid271057	did10127	1
qid271076	did25637	1
qid271095	did56316	1
qid271100	did100455	1
qid271108	did52763	1
qid271110	did24229	1
qid271161	did100469	1
qid271168	did7652	1
qid271175	did30816	1
qid271194	did5196	1
qid271203	did100474	1
qid271206	did12718	1
qid271211	did100475	1
qid271216	did20015	1
qid271220	did15470	1
qid271223	did100477	1
qid271239	did53360	1
qid271252	did18419	1
qid271256	did924	1
qid271257	did3943	1
qid271266	did100485	1
qid271276	did99892	1
qid271280	did5681	1
qid271297	did100494	1
qid271312	did67359	1
qid271313	did100497	1
qid271364	did13575	1
qid271366	did48830	1
qid271376	did100511	1
qid271392	did1021	1
qid271404	did7225	1
qid271420	did52976	1
qid271425	did94002	1
qid271433	did80018	1
qid271443	did43363	1
qid271451	did6894	1
qid271466	did36127	1
qid271476	did81650	1
qid271477	did29726	1
qid271487	did9198	1
qid271488	did5599	1
qid271528	did6659	1
qid271538	did1518	1
qid271539	did12152	1
qid271554	did31643	1
qid271565	did73121	1
qid271569	did8057	1
qid271582	did56213	1
qid271585	did100553	1
qid271612	did100558	1
qid271616	did5163	1
qid271622	did100561	1
qid271631	did19156	1
qid271633	did100565	1
qid271636	did33404	1
qid271642	did100566	1
qid271647	did42207	1
qid271650	did24871	1
qid271653	did100568	1
qid271673	did47895	1
qid271676	did100575	1
qid271686	did16735	1
qid271700	did16577	1
qid271705	did50656	1
qid271712	did847	1
qid271713	did26729	1
qid271739	did100587	1
qid271754	did54481	1
qid271756	did11766	1
qid271757	did13888	1
qid271761	did100589	1
qid271793	did43452	1
qid271794	did22894	1
qid271808	did100601	1
qid271809	did3805	1
qid271829	did2723	1
qid271849	did100607	1
qid271860	did43186	1
qid271890	did6126	1
qid271897	did21557	1
qid271909	did10935	1
qid271923	did8258	1
qid271936	did37347	1
qid271937	did100624	1
qid271954	did1817	1
qid271987	did6101	1
qid271996	did100637	1
qid272004	did100640	1
qid272015	did35984	1
qid272025	did90663	1
qid272038	did6513	1
qid272052	did92924	1
qid272055	did66048	1
qid272102	did100663	1
qid272111	did76091	1
qid272112	did100665	1
qid272151	did92902	1
qid272162	did34081	1
qid272165	did42217	1
qid272167	did28950	1
qid272185	did31661	1
qid272190	did100679	1
qid272221	did100686	1
qid272227	did7006	1
qid272239	did16628	1
qid272257	did99793	1
qid272258	did8067	1
qid272264	did1360	1
qid272265	did12011	1
qid272269	did25475	1
qid272271	did100695	1
qid272272	did19672	1
qid272301	did1385	1
qid272320	did10540	1
qid272331	did28311	1
qid272332	did31599	1
qid272337	did26068	1
qid272344	did1045	1
qid272345	did42901	1
qid272354	did53444	1
qid272359	did43489	1
qid272365	did65691	1
qid272376	did9569	1
qid272377	did10002	1
qid272383	did216	1
qid272394	did100718	1
qid272395	did31456	1
qid272397	did100719	1
qid272412	did100721	1
qid272414	did23841	1
qid272429	did9896	1
qid272433	did39397	1
qid272446	did71382	1
qid272456	did43724	1
qid272457	did44221	1
qid272459	did7136	1
qid272462	did2077	1
qid272471	did2707	1
qid272483	did14418	1
qid272492	did36288	1
qid272499	did7600	1
qid272501	did16087	1
qid272504	did100732	1
qid272522	did15397	1
qid272530	did77009	1
qid272540	did96692	1
qid272545	did100742	1
qid272546	did7620	1
qid272552	did100744	1
qid272556	did25480	1
qid272581	did30060	1
qid272602	did2374	1
qid272603	did37416	1
qid272604	did26744	1
qid272615	did42862	1
qid272617	did32867	1
qid272620	did15429	1
qid272627	did5582	1
qid272652	did12727	1
qid272656	did100765	1
qid272672	did12126	1
qid272674	did43753	1
qid272682	did41564	1
qid272688	did2893	1
qid272692	did3139	1
qid272693	did100772	1
qid272718	did4709	1
qid272724	did1142	1
qid272737	did100782	1
qid272749	did100784	1
qid272766	did100791	1
qid272801	did93906	1
qid272805	did9363	1
qid272815	did100802	1
qid272824	did51920	1
qid272835	did4432	1
qid272840	did23958	1
qid272841	did100808	1
qid272843	did100809	1
qid272848	did9938	1
qid272872	did27429	1
qid272876	did100814	1
qid272885	did6905	1
qid272889	did51782	1
qid272892	did6584	1
qid272895	did22160	1
qid272905	did91177	1
qid272910	did6797	1
qid272912	did33309	1
qid272922	did37499	1
qid272925	did1242	1
qid272944	did99333	1
qid272946	did117	1
qid272948	did14029	1
qid272967	did24680	1
qid272983	did6572	1
qid272999	did100830	1
qid273004	did31748	1
qid273040	did5712	1
qid273090	did918	1
qid273092	did13218	1
qid273122	did8041	1
qid273123	did100856	1
qid273124	did100857	1
qid273127	did100859	1
qid273146	did32524	1
qid273155	did100864	1
qid273162	did22753	1
qid273169	did20256	1
qid273170	did4015	1
qid273177	did100868	1
qid273181	did5153	1
qid273184	did45607	1
qid273187	did2	1
qid273191	did43640	1
qid273203	did607	1
qid273205	did41823	1
qid273226	did22988	1
qid273227	did12876	1
qid273231	did1864	1
qid273239	did11503	1
qid273253	did23018	1
qid273255	did33906	1
qid273261	did45310	1
qid273273	did24871	1
qid273275	did100894	1
qid273278	did228	1
qid273287	did100898	1
qid273305	did100904	1
qid273319	did12883	1
qid273329	did877	1
qid273377	did15694	1
qid273384	did2339	1
qid273388	did29926	1
qid273410	did16537	1
qid273411	did96423	1
qid273417	did32233	1
qid273422	did13691	1
qid273445	did601	1
qid273449	did5468	1
qid273457	did74654	1
qid273489	did43796	1
qid273510	did100948	1
qid273522	did94576	1
qid273533	did100953	1
qid273551	did17881	1
qid273557	did1777	1
qid273563	did91221	1
qid273578	did4487	1
qid273579	did11647	1
qid273586	did100965	1
qid273605	did29999	1
qid273617	did35484	1
qid273619	did24873	1
qid273627	did11985	1
qid273645	did81776	1
qid273656	did25911	1
qid273658	did43086	1
qid273666	did3754	1
qid273667	did1864	1
qid273672	did56183	1
qid273681	did59405	1
qid273753	did21931	1
qid273757	did101004	1
qid273760	did9740	1
qid273767	did101008	1
qid273771	did101010	1
qid273784	did13545	1
qid273794	did11495	1
qid273798	did23555	1
qid273799	did4773	1
qid273844	did18509	1
qid273861	did1966	1
qid273880	did101043	1
qid273909	did20872	1
qid273910	did19562	1
qid273913	did101047	1
qid273914	did11026	1
qid273919	did9499	1
qid273962	did9899	1
qid273964	did41408	1
qid273978	did11346	1
qid274015	did859	1
qid274037	did7110	1
qid274038	did65644	1
qid274052	did27823	1
qid274057	did71350	1
qid274066	did23516	1
qid274078	did14318	1
qid274087	did477	1
qid274099	did4206	1
qid274139	did1131	1
qid274148	did31390	1
qid274165	did101096	1
qid274179	did18308	1
qid274188	did9930	1
qid274193	did101102	1
qid274215	did88251	1
qid274237	did90976	1
qid274242	did12286	1
qid274252	did101112	1
qid274254	did33345	1
qid274258	did101113	1
qid274292	did55574	1
qid274297	did50716	1
qid274317	did28924	1
qid274329	did15719	1
qid274330	did101127	1
qid274331	did101128	1
qid274332	did101129	1
qid274348	did101133	1
qid274359	did38281	1
qid274363	did101138	1
qid274381	did2255	1
qid274382	did54468	1
qid274386	did101139	1
qid274391	did5280	1
qid274409	did101146	1
qid274440	did7888	1
qid274445	did101157	1
qid274484	did15161	1
qid274486	did15035	1
qid274526	did6505	1
qid274562	did2450	1
qid274574	did101184	1
qid274579	did21300	1
qid274598	did3315	1
qid274600	did156	1
qid274604	did94310	1
qid274606	did3680	1
qid274612	did4018	1
qid274613	did6030	1
qid274617	did10046	1
qid274620	did101193	1
qid274624	did8387	1
qid274627	did61158	1
qid274628	did24760	1
qid274635	did3045	1
qid274648	did31982	1
qid274675	did18317	1
qid274696	did695	1
qid274712	did52415	1
qid274725	did22833	1
qid274733	did101215	1
qid274773	did7077	1
qid274783	did22540	1
qid274785	did101224	1
qid274786	did32662	1
qid274787	did50668	1
qid274788	did14380	1
qid274790	did5327	1
qid274794	did54197	1
qid274811	did101229	1
qid274814	did3256	1
qid274834	did3468	1
qid274838	did101239	1
qid274845	did49321	1
qid274851	did10618	1
qid274860	did3058	1
qid274867	did101244	1
qid274875	did61920	1
qid274876	did70306	1
qid274906	did26510	1
qid274910	did41014	1
qid274916	did101255	1
qid274945	did3404	1
qid274958	did569	1
qid274962	did52668	1
qid274980	did40675	1
qid274981	did101269	1
qid274993	did101273	1
qid275006	did42815	1
qid275013	did32839	1
qid275018	did12798	1
qid275030	did11447	1
qid275034	did100957	1
qid275035	did2404	1
qid275062	did76424	1
qid275066	did17048	1
qid275072	did23333	1
qid275082	did101288	1
qid275085	did21430	1
qid275090	did19733	1
qid275096	did16506	1
qid275098	did23729	1
qid275100	did62720	1
qid275110	did2509	1
qid275129	did33993	1
qid275130	did3776	1
qid275168	did961	1
qid275197	did31461	1
qid275199	did1288	1
qid275205	did41185	1
qid275213	did6977	1
qid275232	did101320	1
qid275243	did2047	1
qid275250	did21515	1
qid275253	did35295	1
qid275254	did20974	1
qid275255	did62336	1
qid275270	did59621	1
qid275273	did9834	1
qid275292	did13252	1
qid275293	did6378	1
qid275308	did43356	1
qid275329	did101341	1
qid275351	did19816	1
qid275366	did101355	1
qid275393	did69488	1
qid275399	did9869	1
qid275400	did93977	1
qid275432	did16177	1
qid275435	did9987	1
qid275438	did57914	1
qid275449	did39870	1
qid275470	did35528	1
qid275471	did7108	1
qid275496	did7478	1
qid275508	did2864	1
qid275512	did6969	1
qid275517	did101385	1
qid275521	did49290	1
qid275522	did5445	1
qid275533	did73824	1
qid275540	did31613	1
qid275561	did101397	1
qid275602	did101129	1
qid275618	did101412	1
qid275627	did5067	1
qid275629	did74870	1
qid275632	did101416	1
qid275636	did22030	1
qid275641	did19857	1
qid275649	did77195	1
qid275653	did8973	1
qid275665	did101426	1
qid275666	did14310	1
qid275675	did6798	1
qid275704	did41269	1
qid275706	did45185	1
qid275713	did9378	1
qid275726	did24299	1
qid275738	did154	1
qid275741	did101445	1
qid275748	did101448	1
qid275750	did17284	1
qid275780	did1770	1
qid275799	did101457	1
qid275807	did101460	1
qid275811	did101461	1
qid275819	did101462	1
qid275856	did15090	1
qid275866	did57959	1
qid275867	did4862	1
qid275872	did38859	1
qid275878	did101423	1
qid275895	did17948	1
qid275905	did29636	1
qid275917	did26307	1
qid275920	did61342	1
qid275924	did26390	1
qid275938	did9682	1
qid275942	did47242	1
qid275950	did6468	1
qid275970	did2922	1
qid275974	did80987	1
qid275997	did33539	1
qid276002	did18404	1
qid276003	did29912	1
qid276009	did27171	1
qid276016	did49002	1
qid276022	did101500	1
qid276025	did2600	1
qid276032	did101501	1
qid276037	did101502	1
qid276044	did10772	1
qid276045	did95475	1
qid276048	did101505	1
qid276070	did91210	1
qid276083	did15230	1
qid276095	did101512	1
qid276124	did18725	1
qid276143	did10108	1
qid276151	did101523	1
qid276152	did6829	1
qid276155	did59823	1
qid276159	did36959	1
qid276188	did13157	1
qid276196	did68265	1
qid276205	did48640	1
qid276207	did101538	1
qid276218	did43606	1
qid276225	did5096	1
qid276233	did164	1
qid276251	did32521	1
qid276253	did593	1
qid276255	did43628	1
qid276259	did56819	1
qid276273	did4829	1
qid276295	did5447	1
qid276301	did1925	1
qid276304	did52802	1
qid276305	did13231	1
qid276309	did39168	1
qid276319	did101559	1
qid276330	did41866	1
qid276345	did101565	1
qid276418	did80340	1
qid276433	did2084	1
qid276437	did75124	1
qid276447	did58769	1
qid276463	did28937	1
qid276471	did15545	1
qid276478	did5281	1
qid276484	did1087	1
qid276490	did43976	1
qid276522	did23826	1
qid276526	did94527	1
qid276536	did101605	1
qid276538	did10783	1
qid276546	did101610	1
qid276556	did28314	1
qid276563	did101614	1
qid276567	did43111	1
qid276568	did64339	1
qid276583	did101621	1
qid276600	did63229	1
qid276603	did16711	1
qid276614	did22326	1
qid276628	did101630	1
qid276633	did7300	1
qid276642	did531	1
qid276644	did85650	1
qid276660	did26386	1
qid276667	did101638	1
qid276672	did38	1
qid276676	did101640	1
qid276685	did3201	1
qid276689	did101644	1
qid276708	did101649	1
qid276717	did47407	1
qid276723	did14264	1
qid276752	did5678	1
qid276757	did101662	1
qid276763	did92266	1
qid276773	did101665	1
qid276782	did15882	1
qid276800	did31047	1
qid276815	did1240	1
qid276820	did1751	1
qid276822	did33898	1
qid276844	did101679	1
qid276850	did101681	1
qid276861	did601	1
qid276863	did961	1
qid276869	did101685	1
qid276882	did3309	1
qid276883	did6610	1
qid276896	did43183	1
qid276909	did11615	1
qid276919	did857	1
qid276920	did859	1
qid276945	did1360	1
qid276972	did22076	1
qid276982	did1376	1
qid277038	did101722	1
qid277052	did20625	1
qid277056	did56124	1
qid277059	did101726	1
qid277081	did8322	1
qid277086	did50705	1
qid277101	did80420	1
qid277122	did39508	1
qid277136	did13848	1
qid277138	did62936	1
qid277164	did30459	1
qid277172	did3342	1
qid277174	did24605	1
qid277222	did27780	1
qid277229	did69487	1
qid277241	did22826	1
qid277246	did643	1
qid277250	did101764	1
qid277260	did63810	1
qid277265	did87091	1
qid277266	did18907	1
qid277276	did65879	1
qid277287	did40444	1
qid277288	did2727	1
qid277307	did40116	1
qid277312	did89055	1
qid277313	did101776	1
qid277314	did5438	1
qid277322	did24874	1
qid277324	did101777	1
qid277349	did62290	1
qid277353	did101782	1
qid277358	did90034	1
qid277371	did8548	1
qid277391	did85009	1
qid277396	did21401	1
qid277416	did1804	1
qid277432	did101800	1
qid277443	did43750	1
qid277452	did36705	1
qid277466	did101812	1
qid277478	did37622	1
qid277488	did43289	1
qid277499	did26596	1
qid277530	did21137	1
qid277535	did101823	1
qid277540	did19816	1
qid277542	did34312	1
qid277543	did37975	1
qid277549	did21886	1
qid277559	did19915	1
qid277562	did4231	1
qid277563	did11220	1
qid277568	did26240	1
qid277571	did4784	1
qid277573	did101831	1
qid277583	did12327	1
qid277598	did2498	1
qid277600	did101841	1
qid277605	did33039	1
qid277607	did8067	1
qid277614	did41174	1
qid277625	did3406	1
qid277626	did19645	1
qid277627	did83540	1
qid277632	did601	1
qid277659	did101861	1
qid277665	did9977	1
qid277670	did22212	1
qid277683	did3981	1
qid277700	did101870	1
qid277712	did101874	1
qid277717	did101876	1
qid277722	did101878	1
qid277733	did43202	1
qid277735	did35300	1
qid277736	did88068	1
qid277750	did31214	1
qid277763	did101888	1
qid277773	did5105	1
qid277776	did11209	1
qid277791	did48747	1
qid277808	did33415	1
qid277810	did101897	1
qid277812	did101898	1
qid277826	did4181	1
qid277838	did101904	1
qid277845	did101906	1
qid277858	did10517	1
qid277879	did36950	1
qid277903	did2241	1
qid277916	did79454	1
qid277935	did3981	1
qid277944	did99761	1
qid277967	did101925	1
qid277977	did7573	1
qid277989	did1242	1
qid277994	did8401	1
qid277996	did6568	1
qid278010	did90524	1
qid278017	did101937	1
qid278020	did381	1
qid278041	did22137	1
qid278049	did12832	1
qid278057	did32299	1
qid278060	did101943	1
qid278072	did101945	1
qid278087	did101948	1
qid278098	did7782	1
qid278100	did1451	1
qid278101	did28611	1
qid278129	did3935	1
qid278131	did35948	1
qid278140	did101961	1
qid278156	did24902	1
qid278174	did87735	1
qid278176	did18844	1
qid278178	did3943	1
qid278180	did101967	1
qid278186	did19931	1
qid278193	did13597	1
qid278200	did11916	1
qid278224	did66602	1
qid278226	did71728	1
qid278236	did21315	1
qid278249	did7914	1
qid278253	did10464	1
qid278271	did101985	1
qid278276	did36127	1
qid278286	did9814	1
qid278289	did101990	1
qid278297	did23899	1
qid278333	did44981	1
qid278334	did20906	1
qid278337	did3462	1
qid278342	did18829	1
qid278360	did91178	1
qid278361	did56922	1
qid278370	did75928	1
qid278371	did38779	1
qid278375	did102007	1
qid278385	did102011	1
qid278391	did102012	1
qid278401	did39266	1
qid278410	did86089	1
qid278416	did9285	1
qid278418	did7678	1
qid278429	did31	1
qid278450	did64332	1
qid278460	did5487	1
qid278461	did17723	1
qid278464	did21013	1
qid278468	did14350	1
qid278474	did55522	1
qid278477	did6378	1
qid278509	did10507	1
qid278529	did190	1
qid278551	did1142	1
qid278560	did30980	1
qid278573	did102051	1
qid278579	did102054	1
qid278586	did20768	1
qid278590	did24014	1
qid278591	did93344	1
qid278592	did90753	1
qid278597	did102059	1
qid278612	did13481	1
qid278613	did85371	1
qid278615	did40334	1
qid278638	did102069	1
qid278670	did49075	1
qid278672	did13101	1
qid278685	did16404	1
qid278695	did11302	1
qid278708	did19547	1
qid278737	did37871	1
qid278742	did95362	1
qid278744	did9073	1
qid278758	did51879	1
qid278771	did2125	1
qid278775	did102103	1
qid278782	did43072	1
qid278792	did102107	1
qid278809	did102109	1
qid278829	did66468	1
qid278836	did15361	1
qid278843	did80696	1
qid278845	did43218	1
qid278871	did25873	1
qid278881	did18770	1
qid278886	did3695	1
qid278887	did13740	1
qid278892	did1360	1
qid278899	did33404	1
qid278905	did11038	1
qid278921	did102136	1
qid278931	did102138	1
qid278952	did34227	1
qid278971	did49141	1
qid278982	did11984	1
qid278985	did11736	1
qid278990	did13036	1
qid279010	did23668	1
qid279012	did17757	1
qid279022	did74981	1
qid279023	did6542	1
qid279029	did33	1
qid279040	did78276	1
qid279053	did18677	1
qid279069	did3023	1
qid279093	did7607	1
qid279099	did102172	1
qid279106	did18611	1
qid279107	did102174	1
qid279112	did11862	1
qid279117	did18650	1
qid279120	did48370	1
qid279131	did15955	1
qid279135	did102181	1
qid279143	did97477	1
qid279148	did102185	1
qid279158	did82065	1
qid279159	did9768	1
qid279160	did17530	1
qid279170	did102190	1
qid279196	did9808	1
qid279197	did66287	1
qid279202	did7300	1
qid279232	did39747	1
qid279243	did4519	1
qid279244	did11333	1
qid279257	did102211	1
qid279271	did4694	1
qid279277	did19940	1
qid279280	did11922	1
qid279306	did20964	1
qid279308	did26861	1
qid279323	did48961	1
qid279349	did102230	1
qid279352	did33717	1
qid279356	did13598	1
qid279372	did31651	1
qid279378	did102235	1
qid279388	did43340	1
qid279389	did41243	1
qid279400	did45486	1
qid279404	did52088	1
qid279431	did24369	1
qid279440	did92144	1
qid279463	did78114	1
qid279476	did3309	1
qid279482	did1021	1
qid279487	did15025	1
qid279489	did10879	1
qid279493	did43394	1
qid279515	did74982	1
qid279520	did11481	1
qid279523	did19265	1
qid279527	did21674	1
qid279530	did26535	1
qid279538	did2509	1
qid279557	did102273	1
qid279562	did28028	1
qid279566	did87673	1
qid279585	did102277	1
qid279595	did446	1
qid279597	did16170	1
qid279598	did17654	1
qid279633	did37729	1
qid279654	did38056	1
qid279664	did15566	1
qid279687	did6694	1
qid279709	did102305	1
qid279711	did102306	1
qid279720	did52982	1
qid279727	did32301	1
qid279728	did46281	1
qid279756	did792	1
qid279758	did53335	1
qid279763	did86771	1
qid279769	did36148	1
qid279773	did27802	1
qid279777	did102315	1
qid279789	did93077	1
qid279792	did710	1
qid279793	did101538	1
qid279798	did102320	1
qid279813	did37186	1
qid279818	did740	1
qid279851	did91757	1
qid279858	did42679	1
qid279864	did85330	1
qid279869	did102330	1
qid279880	did102334	1
qid279901	did69672	1
qid279907	did102341	1
qid279913	did27748	1
qid279923	did37706	1
qid279957	did14966	1
qid279964	did102358	1
qid279967	did102360	1
qid279968	did102361	1
qid279969	did83548	1
qid279983	did102366	1
qid279999	did2296	1
qid280004	did102372	1
qid280024	did9997	1
qid280040	did102382	1
qid280053	did8013	1
qid280063	did24459	1
qid280070	did102390	1
qid280094	did17048	1
qid280096	did80097	1
qid280099	did45770	1
qid280104	did102398	1
qid280112	did56445	1
qid280123	did13497	1
qid280144	did7681	1
qid280150	did71399	1
qid280153	did83578	1
qid280162	did1728	1
qid280168	did41847	1
qid280170	did68765	1
qid280178	did102409	1
qid280193	did100692	1
qid280194	did11766	1
qid280228	did102423	1
qid280231	did835	1
qid280232	did38722	1
